id,numero,date_debut,date_signature,date_fin,statut,departement,chemin_fichier,niveau_gravite_specifique_aep,ressource_aep_communique,regle_gestion,arrete_cadre.id,arrete_cadre.numero,arrete_cadre.date_debut,arrete_cadre.date_fin,arrete_cadre.chemin_fichier,zones_alerte.id,zones_alerte.type,zones_alerte.code,zones_alerte.nom,zones_alerte.niveau_gravite,zones_alerte.id_sandre,zones_alerte.communes
22381,2012_DDT_SEB_267,2012-04-09,2012-04-05,2012-05-06,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22381/ap267.pdf,null,null,undefined,22318,DDT_SEB_234,2012-04-02,2012-09-30,,"[4309,3733,4317,4310,4311,3757,3761,4293,4300,3759,4301,3760,4306,4305,4295,3730,3732,3731,4314,4292,4294,4302]","[""SOU"",""SUP"",""SOU"",""SOU"",""SOU"",""SUP"",""SUP"",""SOU"",""SOU"",""SUP"",""SOU"",""SUP"",""SOU"",""SOU"",""SOU"",""SUP"",""SUP"",""SUP"",""SOU"",""SOU"",""SOU"",""SOU""]","[""54_86_12"",""54_86_3"",""54_86_24"",""54_86_7"",""54_86_3"",""54_86_8"",""54_86_4"",""54_86_8"",""54_86_6"",""54_86_10"",""54_86_26"",""54_86_6"",""54_86_13"",""54_86_4"",""54_86_10"",""54_86_7"",""54_86_5"",""54_86_9"",""54_86_11"",""54_86_5"",""54_86_9"",""54_86_25""]","[""Bassin_Clain_VALLEE_MOREAU_Supra"",""Bassin Clain Amont PETIT ALLIER"",""ESOM Bassin_Clain_BREJEUILLE_Supra_&_Infra"",""Bassin_Clain_LOURDINES_Supra"",""Bassin_Clain_CAGNOCHE_Supra"",""Bassin Clain Dive du Sud NIEUL"",""Bassin Clain Auxances ROCHECOURBE"",""Bassin_Clain_PREILLE_Infra"",""Bassin_Clain_CHOUE_Infra"",""Bassin Clain Vonne PONT DE CLOUE"",""ESOM Bassin_Clain_RENARDIERES_&_BE_DE_SOMMIERES_Supra_&_SAIZINES_Infra"",""Bassin Clain Boivre RIBALIERE"",""Bassin_Clain_VILLIERS_Supra"",""Bassin_Clain_CHABOURNAY_PUZE_Supra"",""Bassin_Clain_ROUILLE_Infra"",""Bassin Clain Clouere ROZEAU"",""Bassin Clain Aval PONT SAINT CYPRIEN"",""Bassin Clain Pallu PONT SAINT CYPRIEN"",""Bassin_Clain_SARZEC_Supra"",""Bassin_Clain_CHARPRAIE_Supra"",""Bassin_Clain_RAUDIERE_Infra"",""ESOM Bassin_Clain_PETIT_CHEZ_DAUFFARD_Supra_&_FONTJOISE_Infra""]","[""vigilance"",""alerte_renforcee"",""vigilance"",""vigilance"",""alerte_renforcee"",""alerte_renforcee"",""alerte_renforcee"",""vigilance"",""vigilance"",""alerte_renforcee"",""vigilance"",""alerte_renforcee"",""vigilance"",""vigilance"",""vigilance"",""crise"",""vigilance"",""alerte_renforcee"",""vigilance"",""alerte_renforcee"",""vigilance"",""alerte_renforcee""]",,"[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]"
22300,ap_1_signe_zone9_20120405,2012-04-09,2012-04-05,2012-04-12,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22300/ap_1_signe_zone9_20120405.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,3745,SUP,54_79_9,9 Mignon  Courance,alerte,,[]
22301,ap1_signe_zone10a_20120406,2012-04-09,2012-04-06,2012-04-29,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22301/ap1_signe_zone10a_20120406.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,"[3755,3753]","[""SUP"",""SUP""]","[""54_79_101"",""54_79_102""]","[""10a Sevre Niortaise"",""10b Sevre Niortaise réalimentee par la Touche Poupard""]","[""crise"",""crise""]",,"[[],[]]"
22317,DDT_SEB_270,2012-04-09,2012-04-09,2012-04-29,abroge,86,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22317/ap270.pdf,null,null,undefined,22318,DDT_SEB_234,2012-04-02,2012-09-30,,3758,SUP,54_86_14,Bassin Sevre Niortaise PONT DE RICOU,crise,,[]
22304,ap1_signe_zone13_20120405,2012-04-09,2012-04-05,2012-05-20,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22304/ap1_signe_zone13_20120405.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,3748,SUP,54_79_13,13 Lambon,alerte,,[]
22296,ap_1_signe_zone3_20120405,2012-04-09,2012-04-05,2012-04-29,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22296/ap_1_signe_zone3_20120405.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,3740,SUP,54_79_3,3 Thouaret,alerte,,[]
22297,ap_1_signe_divedunord_20120405,2012-04-09,2012-04-05,2012-05-20,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22297/ap_1_signe_divedunord_20120405.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,3751,SUP,54_79_4,4 Dive du Nord - Losse,alerte,,[]
22302,ap_1_signe_zone11_20120405,2012-04-09,2012-04-05,2012-05-06,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22302/ap_1_signe_zone11_20120405.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,3746,SUP,54_79_11,11 Autize-Vendee,alerte,,[]
22298,ap1signe_clain_sone5a_20120405,2012-04-09,2012-04-05,2012-05-20,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22298/ap1signe_clain_zone5a_20120405.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,3741,SUP,54_79_5,5a Clain,alerte_renforcee,,[]
22295,ap1signe_zone1_20120405,2012-04-09,2012-04-05,2012-04-29,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/22295/ap1signe_zone1_20120405.pdf,null,null,undefined,22277,AC2012,2012-04-02,2012-09-30,,3749,SUP,54_79_1,1 Argenton - Layon,alerte,,[]
